# 道の駅 全国一覧 — 本アプリ用キュレーションデータ
# 出典: 国土数値情報「道の駅」P35-18(2018年度版) 国土交通省
#       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P35.html
# 駅名・所在地・座標は事実データ(著作権対象外)。施設フラグ等の付帯属性は非収載(SPEC §E7)。
id,name,lat,lng,pref
michi_0471,すずなり,37.441561,137.269964,石川県
michi_0472,山中温泉 ゆけむり健康村,36.237700,136.367516,石川県
michi_0473,のと千里浜,36.886027,136.768455,石川県
michi_0474,高松,36.786301,136.724691,石川県
michi_0475,瀬女,36.288121,136.649387,石川県
michi_0476,一向一揆の里,36.360442,136.599083,石川県
michi_0477,めぐみ白山,36.506041,136.553443,石川県
michi_0478,しらやまさん,36.436858,136.630473,石川県
michi_0479,倶利伽羅 源平の郷,36.662745,136.768516,石川県
michi_0480,内灘サンセットパーク,36.659196,136.648897,石川県
michi_0481,とぎ海街道,37.140177,136.724883,石川県
michi_0482,ころ柿の里しか,37.006873,136.780021,石川県
michi_0483,織姫の里なかのと,36.969954,136.904789,石川県
michi_0484,あなみず,37.228375,136.905684,石川県
michi_0485,桜峠,37.331392,137.011255,石川県
michi_0486,一乗谷あさくら水の駅,36.020564,136.294580,福井県
michi_0487,若狭おばま,35.491969,135.763095,福井県
michi_0488,九頭竜,35.904237,136.661465,福井県
michi_0489,西山公園,35.948661,136.180677,福井県
michi_0490,みくに,36.189567,136.139071,福井県
michi_0491,さかい,36.170970,136.220972,福井県
michi_0492,禅の里,36.080049,136.398654,福井県
michi_0493,河野,35.796725,136.091944,福井県
michi_0494,パークイン丹生ヶ丘,35.969483,136.119514,福井県
michi_0495,越前,35.919880,135.997047,福井県
michi_0496,シーサイド高浜,35.489052,135.595496,福井県
michi_0497,名田庄,35.394631,135.584223,福井県
michi_0498,うみんぴあ大飯,35.481269,135.629980,福井県
michi_0499,若狭熊川宿,35.440696,135.906077,福井県
michi_0500,三方五湖,35.560190,135.894361,福井県
michi_0501,富士吉田,35.459186,138.801980,山梨県
michi_0502,つる,35.582917,138.931227,山梨県
michi_0503,みとみ,35.862552,138.755250,山梨県
michi_0504,花かげの郷まきおか,35.754462,138.718368,山梨県
michi_0505,にらさき,35.748412,138.438590,山梨県
michi_0506,しらね,35.638031,138.471159,山梨県
michi_0507,はくしゅう,35.810325,138.330655,山梨県
michi_0508,南きよさと,35.865738,138.427786,山梨県
michi_0509,こぶちさわ,35.878901,138.316714,山梨県
michi_0510,甲斐大和,35.635934,138.792714,山梨県
michi_0511,とよとみ,35.584940,138.545212,山梨県
michi_0512,しもべ,35.469985,138.512894,山梨県
michi_0513,みのぶ・富士川観光センター,35.418592,138.437249,山梨県
michi_0514,とみざわ,35.241785,138.485051,山梨県
michi_0515,なんぶ,35.306755,138.446941,山梨県
michi_0516,富士川,35.557015,138.472064,山梨県
michi_0517,どうし,35.503387,138.989848,山梨県
michi_0518,なるさわ,35.480152,138.698504,山梨県
michi_0519,かつやま,35.504346,138.734305,山梨県
michi_0520,こすげ,35.753960,138.949946,山梨県
michi_0521,たばやま,35.789260,138.923819,山梨県
michi_0522,信州新町,36.585417,138.052742,長野県
michi_0523,長野市大岡特産センター,36.526393,137.958136,長野県
michi_0524,中条,36.603800,138.016170,長野県
michi_0525,風穴の里,36.153326,137.752097,長野県
michi_0526,今井 恵みの里,36.148281,137.902754,長野県
michi_0527,上田 道と川の駅,36.407122,138.205586,長野県
michi_0528,美ヶ原高原,36.230635,138.140325,長野県
michi_0529,遠山郷,35.321346,137.930944,長野県
michi_0530,南アルプスむら長谷,35.809814,138.083709,長野県
michi_0531,ふるさと豊田,36.800516,138.322324,長野県
michi_0532,ぽかぽかランド美麻,36.605338,137.895563,長野県
michi_0533,花の駅 千曲川,36.881511,138.387761,長野県
michi_0534,小坂田公園,36.106347,137.988191,長野県
michi_0535,奈良井木曽の大橋,35.965946,137.814405,長野県
michi_0536,木曽ならかわ,35.986202,137.841959,長野県
michi_0537,ほっとぱ〜く・浅科,36.257510,138.404307,長野県
michi_0538,ヘルシーテラス佐久南,36.236692,138.440822,長野県
michi_0539,みまき,36.334784,138.359566,長野県
michi_0540,雷電くるみの里,36.355715,138.373897,長野県
michi_0541,アルプス安曇野 ほりがねの里,36.293496,137.877720,長野県
michi_0542,女神の里 たてしな,36.276288,138.331675,長野県
michi_0543,あおき,36.372865,138.140884,長野県
michi_0544,マルメロの駅ながと,36.272941,138.257588,長野県
michi_0545,信州蔦木宿,35.863269,138.276911,長野県
michi_0546,花の里いいじま,35.662005,137.910046,長野県
michi_0547,田切の里,35.691023,137.939944,長野県
michi_0548,大芝高原,35.886668,137.943890,長野県
michi_0549,信州新野千石平,35.257481,137.745387,長野県
michi_0550,信州平谷,35.324356,137.631746,長野県
michi_0551,信濃路下條,35.417125,137.794249,長野県
michi_0552,南信州うるぎ,35.273889,137.709445,長野県
michi_0553,南信州 とよおかマルシェ,35.544442,137.891347,長野県
michi_0554,歌舞伎の里大鹿,35.565001,138.036947,長野県
michi_0555,木曽川源流の里 きそむら,35.930724,137.785829,長野県
michi_0556,大桑,35.682094,137.653467,長野県
michi_0557,日義木曽駒高原,35.866470,137.740033,長野県
michi_0558,三岳,35.822559,137.648074,長野県
michi_0559,木曽福島,35.817661,137.682277,長野県
michi_0560,いくさかの郷,36.424169,137.931389,長野県
michi_0561,さかきた,36.426378,138.012124,長野県
michi_0562,池田,36.397074,137.884637,長野県
michi_0563,安曇野松川,36.396278,137.867643,長野県
michi_0564,白馬,36.653590,137.847327,長野県
michi_0565,小谷,36.845261,137.900440,長野県
michi_0566,オアシスおぶせ,36.689123,138.294865,長野県
michi_0567,北信州やまのうち,36.741351,138.404622,長野県
michi_0568,FARMUS 木島平,36.852148,138.388223,長野県
michi_0569,しなの,36.818291,138.190162,長野県
michi_0570,おがわ,36.613300,137.990556,長野県
michi_0571,信越さかえ,36.988484,138.581680,長野県
michi_0572,柳津,35.370094,136.731357,岐阜県
michi_0573,パスカル清見,35.940625,137.082695,岐阜県
michi_0574,奥飛騨温泉郷上宝,36.249002,137.499654,岐阜県
michi_0575,モンデウス飛騨位山,36.061868,137.225696,岐阜県
michi_0576,ななもり清見,36.133976,137.166210,岐阜県
michi_0577,飛騨街道 なぎさ,36.006871,137.291661,岐阜県
michi_0578,ひだ朝日村,36.087964,137.350572,岐阜県
michi_0579,飛騨たかね工房,36.046476,137.440741,岐阜県
michi_0580,桜の郷 荘川,36.021213,136.965612,岐阜県
michi_0581,ラステンほらど,35.596361,136.798300,岐阜県
michi_0582,平成,35.552245,136.997292,岐阜県
michi_0583,むげ川,35.515183,136.854122,岐阜県
michi_0584,花街道付知,35.642685,137.441553,岐阜県
michi_0585,賤母,35.586112,137.550439,岐阜県
michi_0586,きりら坂下,35.570430,137.534574,岐阜県
michi_0587,加子母,35.708782,137.374753,岐阜県
michi_0588,五木のやかた・かわうえ,35.602352,137.501864,岐阜県
michi_0589,美濃にわか茶屋,35.554599,136.913733,岐阜県
michi_0590,上矢作ラ・フォーレ福寿の里,35.323636,137.471578,岐阜県
michi_0591,そばの郷 らっせぃみさと,35.405708,137.358747,岐阜県
michi_0592,おばあちゃん市・山岡,35.328255,137.306444,岐阜県
michi_0593,日本昭和村,35.473613,137.030618,岐阜県
michi_0594,土岐美濃焼街道,35.336059,137.223190,岐阜県
michi_0595,志野・織部,35.394143,137.188131,岐阜県
michi_0596,可児ッテ「ＣＡＮＩＴＴＥ」,35.430055,137.101163,岐阜県
michi_0597,アルプ飛騨古川,36.220446,137.192351,岐阜県
michi_0598,飛騨古川いぶし,36.213988,137.150621,岐阜県
michi_0599,宙ドーム・神岡,36.329017,137.307189,岐阜県
michi_0600,富有柿の里いとぬき,35.472554,136.676047,岐阜県
michi_0601,織部の里・もとす,35.500115,136.667187,岐阜県
michi_0602,うすずみ桜の里・ねお,35.660163,136.589241,岐阜県
michi_0603,美並,35.609205,136.943142,岐阜県
michi_0604,明宝,35.844793,137.028430,岐阜県
michi_0605,白鳥,35.923363,136.832118,岐阜県
michi_0606,大日岳,35.987643,136.891074,岐阜県
michi_0607,古今伝授の里やまと,35.816091,136.901735,岐阜県
michi_0608,和良,35.742508,137.067787,岐阜県
michi_0609,白尾ふれあいパーク,35.889671,136.891924,岐阜県
michi_0610,清流の里しろとり,35.881564,136.854767,岐阜県
michi_0611,飛騨金山ぬく森の里温泉,35.668911,137.147179,岐阜県
michi_0612,南飛騨小坂,35.931458,137.294345,岐阜県
michi_0613,馬瀬 美輝の里,35.819913,137.187413,岐阜県
michi_0614,クレール平田,35.274715,136.671057,岐阜県
michi_0615,月見の里 南濃,35.215087,136.600691,岐阜県
michi_0616,星のふる里 ふじはし,35.577413,136.462913,岐阜県
michi_0617,夢さんさん谷汲,35.531481,136.585564,岐阜県
michi_0618,夜叉ヶ池の里さかうち,35.602032,136.413732,岐阜県
michi_0619,パレットピアおおの,35.431918,136.628084,岐阜県
michi_0620,池田温泉,35.419442,136.559814,岐阜県
michi_0621,半布里の郷 とみか,35.474320,136.980146,岐阜県
michi_0622,ロック・ガーデン ひちそう,35.533911,137.114450,岐阜県
michi_0623,美濃白川,35.604009,137.173861,岐阜県
michi_0624,清流白川 クオーレの里,35.595447,137.218983,岐阜県
michi_0625,茶の里東白川,35.667783,137.352421,岐阜県
michi_0626,白川郷,36.278927,136.901539,岐阜県
michi_0627,飛騨白山,36.173880,136.901648,岐阜県
michi_0628,宇津ノ谷峠,34.925450,138.300822,静岡県
michi_0629,くんま水車の里,34.960824,137.733228,静岡県
michi_0630,いっぷく処横川,34.905492,137.872054,静岡県
michi_0631,天竜相津 花桃の里,34.911788,137.815006,静岡県
michi_0632,くるら戸田,34.971300,138.786800,静岡県
michi_0633,朝霧高原,35.413319,138.591292,静岡県
michi_0634,伊東マリンタウン,34.984643,139.094386,静岡県
michi_0635,川根温泉,34.959886,138.089691,静岡県
michi_0636,富士,35.133410,138.647042,静岡県
michi_0637,富士川楽座,35.161828,138.618619,静岡県
michi_0638,掛川,34.794201,138.076064,静岡県
michi_0639,玉露の里,34.950728,138.251558,静岡県
michi_0640,開国下田みなと,34.674820,138.950877,静岡県
michi_0641,潮見坂,34.677282,137.499227,静岡県
michi_0642,天城越え,34.855828,138.921935,静岡県
michi_0643,風のマルシェ 御前崎,34.640677,138.110751,静岡県
michi_0644,伊豆のへそ,35.011785,138.941065,静岡県
michi_0645,下賀茂温泉 湯の花,34.649710,138.866580,静岡県
michi_0646,花の三聖苑伊豆松崎,34.757783,138.825399,静岡県
michi_0647,伊豆ゲートウェイ函南,35.075604,138.926014,静岡県
michi_0648,ふじおやま,35.344451,138.950084,静岡県
michi_0649,すばしり,35.362702,138.858767,静岡県
michi_0650,フォーレなかかわね茶茗舘,35.070447,138.107828,静岡県
michi_0651,奥大井音戯の郷,35.108421,138.136842,静岡県
michi_0652,藤川宿,34.914248,137.216854,愛知県
michi_0653,瀬戸しなの,35.242348,137.115082,愛知県
michi_0654,どんぐりの里 いなぶ,35.213905,137.503069,愛知県
michi_0655,デンパーク安城,34.930514,137.058186,愛知県
michi_0656,にしお岡ノ山,34.876796,137.083111,愛知県
michi_0657,鳳来三河三石,34.902591,137.613393,愛知県
michi_0658,つくで手作り村,34.963197,137.420692,愛知県
michi_0659,もっくる新城,34.917570,137.533700,愛知県
michi_0660,田原めっくんはうす,34.661362,137.272428,愛知県
michi_0661,伊良湖クリスタルポルト,34.583626,137.020198,愛知県
michi_0662,あかばねロコステーション,34.607778,137.189381,愛知県
michi_0663,立田ふれあいの里,35.144291,136.694957,愛知県
michi_0664,筆柿の里・幸田,34.848524,137.138304,愛知県
michi_0665,つぐ高原グリーンパーク,35.197553,137.609167,愛知県
michi_0666,アグリステーションなぐら,35.172967,137.534721,愛知県
michi_0667,豊根グリーンポート宮嶋,35.179164,137.682677,愛知県
michi_0668,美杉,34.511676,136.306807,三重県
michi_0669,津かわげ,34.796707,136.517991,三重県
michi_0670,飯高駅,34.427567,136.331951,三重県
michi_0671,茶倉駅,34.460376,136.398213,三重県
michi_0672,関宿,34.849508,136.392700,三重県
michi_0673,熊野きのくに,33.959915,136.104254,三重県
michi_0674,熊野・花の窟,33.878939,136.092541,三重県
michi_0675,熊野・板屋 九郎兵衛の里,33.876518,135.915236,三重県
michi_0676,伊勢志摩,34.359461,136.798913,三重県
michi_0677,あやま,34.844567,136.170996,三重県
michi_0678,いが,34.837136,136.253402,三重県
michi_0679,菰野,35.013663,136.503055,三重県
michi_0680,奥伊勢おおだい,34.393871,136.408597,三重県
michi_0681,奥伊勢木つつ木館,34.367591,136.418877,三重県
michi_0682,海山,34.102363,136.214084,三重県
michi_0683,紀伊長島マンボウ,34.217244,136.346659,三重県
michi_0684,パーク七里御浜,33.803565,136.043105,三重県
michi_0685,紀宝町ウミガメ公園,33.769819,136.028434,三重県
michi_0686,びわ湖大橋米プラザ,35.124628,135.928183,滋賀県
michi_0687,妹子の郷,35.159802,135.901550,滋賀県
michi_0688,湖北みずどりステーション,35.445013,136.190765,滋賀県
michi_0689,塩津海道あぢかまの里,35.520593,136.162805,滋賀県
michi_0690,浅井三姉妹の郷,35.430051,136.305429,滋賀県
michi_0691,草津,35.070032,135.939251,滋賀県
michi_0692,こんぜの里りっとう,34.968382,136.039120,滋賀県
michi_0693,アグリの郷栗東,35.038734,136.001537,滋賀県
michi_0694,あいの土山,34.927790,136.295675,滋賀県
michi_0695,くつき新本陣,35.351089,135.915648,滋賀県
michi_0696,しんあさひ風車村,35.350450,136.067033,滋賀県
michi_0697,マキノ追坂峠,35.481102,136.083039,滋賀県
michi_0698,藤樹の里あどがわ,35.326199,136.030009,滋賀県
michi_0699,東近江市あいとうマーガレットステーション,35.109719,136.258767,滋賀県
michi_0700,奥永源寺渓流の里,35.105711,136.371792,滋賀県
michi_0701,近江母の郷,35.343272,136.277730,滋賀県
michi_0702,伊吹の里,35.396841,136.370985,滋賀県
michi_0703,竜王かがみの里,35.085777,136.079297,滋賀県
michi_0704,アグリパーク竜王,35.043655,136.145266,滋賀県
michi_0705,せせらぎの里こうら,35.201844,136.275557,滋賀県
michi_0706,ウッディー京北,35.155835,135.633108,京都府
michi_0707,農匠の郷やくの,35.338370,134.929796,京都府
michi_0708,舞鶴港とれとれセンター,35.450349,135.314507,京都府
michi_0709,海の京都 宮津,35.538336,135.193979,京都府
michi_0710,ガレリアかめおか,35.014544,135.566682,京都府
michi_0711,てんきてんき丹後,35.739004,135.105239,京都府
michi_0712,丹後王国「食のみやこ」,35.674655,135.068103,京都府
michi_0713,くみはまSANKAIKAN,35.630467,134.931947,京都府
michi_0714,京都新光悦村,35.123886,135.482213,京都府
michi_0715,美山ふれあい広場,35.277121,135.588035,京都府
michi_0716,スプリングスひよし,35.152424,135.517810,京都府
michi_0717,お茶の京都 みなみやましろ村,34.765472,136.024007,京都府
michi_0718,和,35.270249,135.397559,京都府
michi_0719,丹波マーケス,35.154813,135.428705,京都府
michi_0720,瑞穂の里・さらびき,35.167300,135.361385,京都府
michi_0721,京丹波 味夢の里,35.149554,135.426755,京都府
michi_0722,舟屋の里伊根,35.674635,135.291088,京都府
michi_0723,シルクのまち かや,35.481558,135.093626,京都府
michi_0724,愛彩ランド,34.422556,135.425430,大阪府
michi_0725,奥河内くろまろの郷,34.435966,135.551096,大阪府
michi_0726,いずみ山愛の里,34.423154,135.483000,大阪府
michi_0727,しらとりの郷・羽曳野,34.533043,135.587747,大阪府
michi_0728,能勢（くりの郷）,34.956657,135.400992,大阪府
michi_0729,とっとパーク小島,34.315110,135.099919,大阪府
michi_0730,みさき,34.325936,135.173790,大阪府
michi_0731,近つ飛鳥の里太子,34.516787,135.658405,大阪府
michi_0732,かなん,34.478438,135.617062,大阪府
michi_0733,ちはやあかさか,34.464276,135.625936,大阪府
michi_0734,淡河,34.813904,135.097418,兵庫県
michi_0735,神戸フルーツ・フラワーパーク 大沢,34.850249,135.190522,兵庫県
michi_0736,あいおい白龍城,34.804286,134.461841,兵庫県
michi_0737,神鍋高原,35.499000,134.675082,兵庫県
michi_0738,北はりまエコミュージアム,35.007794,134.987129,兵庫県
michi_0739,みき,34.787342,134.977205,兵庫県
michi_0740,やぶ,35.382421,134.815914,兵庫県
michi_0741,但馬楽座,35.379318,134.783912,兵庫県
michi_0742,ようか但馬蔵,35.393994,134.742487,兵庫県
michi_0743,あおがき,35.241267,135.009844,兵庫県
michi_0744,丹波おばあちゃんの里,35.166391,135.116725,兵庫県
michi_0745,うずしお,34.242027,134.659780,兵庫県
michi_0746,福良,34.255640,134.719256,兵庫県
michi_0747,あさご,35.247009,134.803884,兵庫県
michi_0748,フレッシュあさご,35.212670,134.794552,兵庫県
michi_0749,但馬のまほろば,35.311303,134.870108,兵庫県
michi_0750,あわじ,34.601354,135.009420,兵庫県
michi_0751,東浦ターミナルパーク,34.537447,134.992378,兵庫県
michi_0752,はが,35.201623,134.522188,兵庫県
michi_0753,ちくさ,35.107958,134.441875,兵庫県
michi_0754,みなみ波賀,35.148305,134.539822,兵庫県
michi_0755,播磨いちのみや,35.088518,134.588208,兵庫県
michi_0756,とうじょう,34.894079,135.075646,兵庫県
michi_0757,しんぐう,34.922122,134.537084,兵庫県
michi_0758,みつ,34.779899,134.523245,兵庫県
michi_0759,いながわ,34.919343,135.351759,兵庫県
michi_0760,杉原紙の里・多可,35.188960,134.930123,兵庫県
michi_0761,山田錦発祥のまち・多可,35.059012,134.918762,兵庫県
michi_0762,銀の馬車道・神河,35.091049,134.778210,兵庫県
michi_0763,宿場町ひらふく,35.044789,134.369443,兵庫県
michi_0764,村岡ファームガーデン,35.461843,134.602902,兵庫県
michi_0765,ハチ北,35.411442,134.599809,兵庫県
michi_0766,あゆの里矢田川,35.556569,134.570677,兵庫県
michi_0767,あまるべ,35.649119,134.560120,兵庫県
michi_0768,山陰海岸ジオパーク浜坂の郷,35.610649,134.469807,兵庫県
michi_0769,針Ｔ・Ｒ・Ｓ,34.610429,135.963208,奈良県
michi_0770,吉野路 大塔,34.214249,135.732903,奈良県
michi_0771,ふたかみパーク當麻,34.526508,135.693276,奈良県
michi_0772,かつらぎ,34.495401,135.704788,奈良県
michi_0773,宇陀路大宇陀,34.476073,135.932188,奈良県
michi_0774,宇陀路室生,34.576544,136.034237,奈良県
michi_0775,大和路へぐり,34.623538,135.706248,奈良県
michi_0776,レスティ 唐古・鍵,34.571407,135.797418,奈良県
michi_0777,伊勢本街道 御杖,34.515403,136.200081,奈良県
michi_0778,飛鳥,34.464724,135.798611,奈良県
michi_0779,吉野路 大淀ｉセンター,34.412209,135.796917,奈良県
michi_0780,吉野路 黒滝,34.305987,135.822886,奈良県
michi_0781,十津川郷,33.988284,135.793168,奈良県
michi_0782,吉野路 上北山,34.139756,136.000117,奈良県
michi_0783,杉の湯 川上,34.337041,135.954886,奈良県
michi_0784,ふるさとセンター大塔,33.742789,135.501854,和歌山県
michi_0785,龍神,33.965460,135.564835,和歌山県
michi_0786,熊野古道中辺路,33.812080,135.594971,和歌山県
michi_0787,紀州備長炭記念公園,33.803251,135.427282,和歌山県
michi_0788,奥熊野古道ほんぐう,33.865241,135.761985,和歌山県
michi_0789,水の郷日高川 龍游,33.895542,135.439311,和歌山県
michi_0790,田辺市龍神ごまさんスカイタワー,34.061127,135.564341,和歌山県
michi_0791,瀞峡街道熊野川,33.791406,135.897097,和歌山県
michi_0792,青洲の里,34.280741,135.441755,和歌山県
michi_0793,根来さくらの里,34.311864,135.306998,和歌山県
michi_0794,ねごろ歴史の丘,34.286813,135.311361,和歌山県
michi_0795,紀の川万葉の里,34.284510,135.464531,和歌山県
michi_0796,かつらぎ西,34.297741,135.473828,和歌山県
michi_0797,くしがきの里,34.318290,135.477346,和歌山県
michi_0798,柿の郷くどやま,34.293200,135.555557,和歌山県
michi_0799,しみず,34.088245,135.443270,和歌山県
michi_0800,しらまの里,34.015072,135.334465,和歌山県
michi_0801,明恵ふるさと館,34.054079,135.262895,和歌山県
michi_0802,あらぎの里,34.093046,135.412814,和歌山県
michi_0803,白崎海洋公園,33.977345,135.069727,和歌山県
michi_0804,みなべうめ振興館,33.790697,135.327078,和歌山県
michi_0805,San Pin 中津,33.950318,135.263337,和歌山県
michi_0806,志原海岸,33.570451,135.431421,和歌山県
michi_0807,椿はなの湯,33.603276,135.391758,和歌山県
michi_0808,くちくまの,33.691425,135.414569,和歌山県
michi_0809,イノブータンランド・すさみ,33.519882,135.545723,和歌山県
michi_0810,すさみ,33.505838,135.599887,和歌山県
michi_0811,なち,33.644367,135.936672,和歌山県
michi_0812,たいじ,33.592362,135.933713,和歌山県
michi_0813,一枚岩,33.545947,135.720118,和歌山県
michi_0814,瀧之拝太郎,33.601578,135.765646,和歌山県
michi_0815,虫喰岩,33.539756,135.826121,和歌山県
michi_0816,おくとろ,33.939828,135.946428,和歌山県
michi_0817,くしもと橋杭岩,33.488152,135.794406,和歌山県
michi_0818,神話の里 白うさぎ,35.525536,134.114316,鳥取県
michi_0819,清流茶屋 かわはら,35.393122,134.202954,鳥取県
michi_0820,犬挟,35.329304,133.756100,鳥取県
michi_0821,きなんせ岩美,35.567411,134.325986,鳥取県
michi_0822,若桜,35.343886,134.400272,鳥取県
michi_0823,はっとう,35.366534,134.339563,鳥取県
michi_0824,三朝・楽市楽座,35.366321,133.850308,鳥取県
michi_0825,はわい,35.494298,133.890476,鳥取県
michi_0826,燕趙園,35.464691,133.892640,鳥取県
michi_0827,ポート赤碕,35.507059,133.662462,鳥取県
michi_0828,琴の浦,35.502427,133.658500,鳥取県
michi_0829,大栄,35.498740,133.761780,鳥取県
michi_0830,北条公園,35.498200,133.819961,鳥取県
michi_0831,大山恵みの里,35.504663,133.502081,鳥取県
michi_0832,にちなん日野川の郷,35.170682,133.310933,鳥取県
michi_0833,奥大山,35.296110,133.474076,鳥取県
michi_0834,秋鹿なぎさ公園,35.474545,132.950724,島根県
michi_0835,本庄,35.518244,133.136587,島根県
michi_0836,ゆうひパーク浜田,34.889025,132.071246,島根県
michi_0837,ゆうひパーク三隅,34.820353,131.976837,島根県
michi_0838,大社ご縁広場,35.389226,132.686398,島根県
michi_0839,キララ多伎,35.290726,132.632428,島根県
michi_0840,湯の川,35.395672,132.869297,島根県
michi_0841,サンエイト美都,34.687770,132.022132,島根県
michi_0842,匹見峡,34.643441,132.091415,島根県
michi_0843,ロード銀山,35.222053,132.514011,島根県
michi_0844,広瀬・富田城,35.368338,133.180614,島根県
michi_0845,あらエッサ,35.409548,133.312406,島根県
michi_0846,サンピコごうつ,35.045125,132.298940,島根県
michi_0847,掛合の里,35.210932,132.817038,島根県
michi_0848,さくらの里きすき,35.318905,132.912142,島根県
michi_0849,おろちの里,35.220303,132.962075,島根県
michi_0850,たたらば壱番地,35.167018,132.830279,島根県
michi_0851,奥出雲おろちループ,35.095954,133.127831,島根県
michi_0852,酒蔵奥出雲交流館,35.227205,133.086772,島根県
michi_0853,頓原,35.089786,132.785617,島根県
michi_0854,赤来高原,34.999046,132.713808,島根県
michi_0855,インフォメーションセンターかわもと,34.966000,132.472990,島根県
michi_0856,グリーンロード大和,34.967579,132.641738,島根県
michi_0857,瑞穂,34.854446,132.518850,島根県
michi_0858,シルクウェイにちはら,34.553541,131.808066,島根県
michi_0859,津和野温泉なごみの里,34.450178,131.760771,島根県
michi_0860,かきのきむら,34.442285,131.867742,島根県
michi_0861,むいかいち温泉,34.352910,131.943843,島根県
michi_0862,久米の里,35.056042,133.922895,岡山県
michi_0863,みやま公園,34.520201,133.926904,岡山県
michi_0864,笠岡ベイファーム,34.473317,133.500244,岡山県
michi_0865,鯉が窪,34.932050,133.331722,岡山県
michi_0866,一本松展望園,34.656360,134.165713,岡山県
michi_0867,黒井山グリーンパーク,34.693559,134.205310,岡山県
michi_0868,蒜山高原,35.294904,133.667560,岡山県
michi_0869,風の家,35.276831,133.623942,岡山県
michi_0870,醍醐の里,34.991040,133.725533,岡山県
michi_0871,彩菜茶屋,35.014721,134.150897,岡山県
michi_0872,メルヘンの里新庄,35.175467,133.571876,岡山県
michi_0873,奥津温泉,35.223386,133.922855,岡山県
michi_0874,あわくらんど,35.180196,134.335220,岡山県
michi_0875,くめなん,34.912267,133.947028,岡山県
michi_0876,かもがわ円城,34.892286,133.813971,岡山県
michi_0877,かよう,34.816441,133.705327,岡山県
michi_0878,たけはら,34.343938,132.912168,広島県
michi_0879,よがんす白竜,34.506471,132.913945,広島県
michi_0880,みはら神明の里,34.396828,133.103886,広島県
michi_0881,クロスロードみつぎ,34.511516,133.144662,広島県
michi_0882,アリストぬまくま,34.394684,133.317308,広島県
michi_0883,びんご府中,34.569770,133.235633,広島県
michi_0884,ゆめランド布野,34.855790,132.797055,広島県
michi_0885,ふぉレスト君田,34.899067,132.849485,広島県
michi_0886,リストアステーション,34.784591,133.071314,広島県
michi_0887,遊YOUさろん東城,34.889670,133.275712,広島県
michi_0888,たかの,35.024058,132.881598,広島県
michi_0889,湖畔の里福富,34.532233,132.775986,広島県
michi_0890,スパ羅漢,34.389119,132.104251,広島県
michi_0891,北の関宿安芸高田,34.721050,132.681051,広島県
michi_0892,来夢とごうち,34.574415,132.269829,広島県
michi_0893,豊平どんぐり村,34.646858,132.444698,広島県
michi_0894,舞ロードIC千代田,34.674541,132.541233,広島県
michi_0895,世羅,34.596380,133.084100,広島県
michi_0896,さんわ182ステーション,34.673486,133.299869,広島県
michi_0897,きくがわ,34.126247,131.031689,山口県
michi_0898,蛍街道西ノ市,34.198396,131.076731,山口県
michi_0899,北浦街道 豊北,34.310399,130.888670,山口県
michi_0900,あいお,34.028805,131.457246,山口県
michi_0901,長門峡,34.303135,131.576276,山口県
michi_0902,仁保の郷,34.210910,131.559363,山口県
michi_0903,願成就温泉,34.434433,131.770512,山口県
michi_0904,きらら あじす,34.012855,131.369561,山口県
michi_0905,萩往還,34.369527,131.413065,山口県
michi_0906,あさひ,34.286296,131.459512,山口県
michi_0907,ゆとりパークたまがわ,34.648504,131.665035,山口県
michi_0908,ハピネスふくえ,34.433908,131.482640,山口県
michi_0909,萩しーまーと,34.426246,131.414621,山口県
michi_0910,うり坊の郷katamata,34.483226,131.632274,山口県
michi_0911,萩・さんさん三見,34.388930,131.321968,山口県
michi_0912,潮彩市場防府,34.038071,131.597679,山口県
michi_0913,ピュアラインにしき,34.278396,131.969537,山口県
michi_0914,センザキッチン,34.388466,131.202713,山口県
michi_0915,おふく,34.237947,131.208496,山口県
michi_0916,みとう,34.218183,131.343934,山口県
michi_0917,ソレーネ周南,34.074899,131.688204,山口県
michi_0918,サザンセトとうわ,33.904161,132.341715,山口県
michi_0919,上関海峡,33.833004,132.116520,山口県
michi_0920,阿武町,34.497119,131.468069,山口県
michi_0921,第九の里,34.163890,134.498814,徳島県
michi_0922,公方の郷なかがわ,33.952932,134.667814,徳島県
michi_0923,どなり,34.150942,134.352444,徳島県
michi_0924,藍ランドうだつ,34.066975,134.146514,徳島県
michi_0925,みまの里,34.050557,134.058890,徳島県
michi_0926,にしいや,33.889169,133.811312,徳島県
michi_0927,三野,34.050487,133.932482,徳島県
michi_0928,大歩危,33.881363,133.760040,徳島県
michi_0929,ひなの里かつうら,33.932192,134.522832,徳島県
michi_0930,温泉の里神山,33.973568,134.367684,徳島県
michi_0931,鷲の里,33.863199,134.502284,徳島県
michi_0932,わじき,33.869008,134.554696,徳島県
michi_0933,もみじ川温泉,33.797698,134.446217,徳島県
michi_0934,日和佐,33.730290,134.530247,徳島県
michi_0935,宍喰温泉,33.569063,134.307283,徳島県
michi_0936,貞光ゆうゆう館,34.042626,134.060030,徳島県
michi_0937,しおのえ,34.170204,134.082067,香川県
michi_0938,香南楽湯,34.239419,134.007288,香川県
michi_0939,源平の里むれ,34.333725,134.157497,香川県
